station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,week,weekday,quarter,holiday,blackfriday
3,2014-01-31,45.0,30.0,38.0,-0.4499297869202832,30.0,34.0,27.0,0.0,,,DZ FZDZ BR,0.0,0.0,29.13,29.86,7.1,1.0,8.4,2014,1,31,5,4,1,,
4,2014-01-31,80.0,55.0,68.0,3.6610539718997206,53.0,58.0,0.0,3.0,,, ,0.0,0.0,29.18,29.88,7.2,18.0,8.9,2014,1,31,5,4,1,,
5,2014-01-31,48.77777777777778,30.11111111111111,39.72222222222222,1.3757478522480564,17.0,35.388888888888886,25.5,0.2222222222222222,,, ,0.0,0.0,29.09111111111111,30.11,10.7,24.0,8.600000000000001,2014,1,31,5,4,1,,
6,2014-01-31,78.0,53.0,66.0,3.869442678742868,54.0,58.0,0.0,1.0,,, ,0.0,0.0,29.35,29.88,14.4,18.0,14.8,2014,1,31,5,4,1,,
7,2014-01-31,46.0,29.0,38.0,1.3757478522480564,31.0,34.0,27.0,0.0,,,FG+ FG FZFG BR HZ,0.0,0.0,28.45,29.83,6.8,36.0,9.2,2014,1,31,5,4,1,,
8,2014-01-31,78.0,56.0,45.81984055270505,1.3757478522480564,43.63927066537025,48.77563086125329,19.582055793118048,0.4057873300656647,,, ,0.0,0.0,29.55,29.981666666666666,5.440245168579638,18.754569361844762,11.4,2014,1,31,5,4,1,,
9,2014-01-31,8.0,-12.0,-2.0,1.3757478522480564,-7.0,-1.0,67.0,0.0,,, ,0.0,0.0,29.34,30.13,2.7,21.0,5.2,2014,1,31,5,4,1,,
10,2014-01-31,58.0,42.0,50.0,1.3757478522480564,42.0,46.0,15.0,0.0,,,RA DZ BR,0.0,0.05,30.15,30.16,9.1,1.0,9.3,2014,1,31,5,4,1,,
11,2014-01-31,58.0,38.0,48.0,4.208783538248373,42.0,45.0,17.0,0.0,,, ,0.0,0.0,30.14,30.17,5.3,3.0,6.0,2014,1,31,5,4,1,,
12,2014-01-31,56.0,40.0,48.0,1.3757478522480564,42.0,45.0,17.0,0.0,,,RA BR,0.0,0.08,30.13,30.17,6.0,3.0,6.7,2014,1,31,5,4,1,,
13,2014-01-31,28.0,16.0,22.0,1.3757478522480564,17.0,19.0,43.0,0.0,,,SN FZFG BR,0.0,0.28,23.95,29.85,3.6,34.0,4.9,2014,1,31,5,4,1,,
14,2014-01-31,48.0,31.0,40.0,0.7548509068556037,33.0,37.0,25.0,0.0,,,FZFG BR HZ,0.0,0.0,28.42,29.81,4.8,1.0,10.6,2014,1,31,5,4,1,,
15,2014-01-31,37.0,17.0,27.0,0.7055758236474308,14.0,23.0,38.0,0.0,,, ,0.0,0.0,29.68,30.07,3.6,23.0,5.5,2014,1,31,5,4,1,,
16,2014-01-31,41.0,22.0,32.0,1.3757478522480564,16.0,27.0,33.0,0.0,,, ,0.0,0.0,29.97,30.07,6.7,25.0,7.5,2014,1,31,5,4,1,,
17,2014-01-31,46.0,32.0,39.0,1.3757478522480564,32.0,36.0,26.0,0.0,,,BR,0.0,0.0,29.18,29.88,5.3,3.0,6.7,2014,1,31,5,4,1,,
18,2014-01-31,75.0,50.0,63.0,2.9831423089144247,50.0,56.0,2.0,0.0,,, ,0.0,0.0,29.28,29.81,13.3,18.0,13.7,2014,1,31,5,4,1,,
19,2014-01-31,21.0,10.0,16.0,-3.8060039005520463,4.0,13.0,49.0,0.0,,, ,0.0,0.0,29.33,30.11,5.6,28.0,7.1,2014,1,31,5,4,1,,
20,2014-01-31,77.0,52.0,65.0,1.3757478522480564,51.0,57.0,0.0,0.0,,, ,0.0,0.0,29.08,29.8,10.9,18.0,11.3,2014,1,31,5,4,1,,
1,2014-02-01,45.0,26.0,36.0,5.222222222222221,20.0,30.0,29.0,0.0,,, ,0.26666666666666666,0.0,30.09,30.24,3.2,18.0,4.5,2014,2,1,5,5,1,,
2,2014-02-01,42.0,28.0,35.0,11.0,21.0,30.0,30.0,0.0,701.0,1701.0, ,0.0,0.0,29.1,30.22,6.9,23.0,8.8,2014,2,1,5,5,1,,
3,2014-02-01,32.0,28.0,30.0,-8.0,25.0,28.0,35.0,0.0,725.0,1750.0,FZDZ BR,0.0,0.0,29.28,29.99,10.9,34.0,10.9,2014,2,1,5,5,1,,
4,2014-02-01,76.0,55.0,66.0,13.0,58.0,63.0,0.0,1.0,722.0,1807.0,RA,0.0,0.0,29.13,29.8,3.1,15.0,6.4,2014,2,1,5,5,1,,
5,2014-02-01,49.22222222222222,32.0,40.833333333333336,5.222222222222221,21.0,36.888888888888886,24.222222222222218,0.05555555555555555,658.0,1658.0, ,0.26666666666666666,0.02,29.156111111111112,30.25,6.8,21.0,7.983333333333332,2014,2,1,5,5,1,,
6,2014-02-01,74.0,54.0,64.0,14.0,60.0,63.0,1.0,0.0,721.0,1807.0, ,0.0,0.0,29.29,29.8,7.5,17.0,10.9,2014,2,1,5,5,1,,
7,2014-02-01,36.0,25.0,31.0,5.222222222222221,21.0,27.0,34.0,0.0,,,FG+ FZFG BR HZ,0.0,0.0,28.63,30.0,13.6,36.0,13.3,2014,2,1,5,5,1,,
8,2014-02-01,75.0,66.0,71.0,5.222222222222221,66.0,67.0,0.0,6.0,,,RA DZ BR,0.0,0.0,29.47,30.03722222222222,9.7,17.0,9.9,2014,2,1,5,5,1,,
9,2014-02-01,21.0,-2.0,10.0,5.222222222222221,0.0,7.0,55.0,0.0,,,SN,0.0,0.0,29.28,30.08,4.8,28.0,9.4,2014,2,1,5,5,1,,
10,2014-02-01,77.0,53.0,65.0,5.222222222222221,57.0,58.0,0.0,0.0,717.0,1803.0,RA FG+ BR,0.26666666666666666,0.04,30.08,30.1,1.7,1.0,5.1,2014,2,1,5,5,1,,
11,2014-02-01,76.0,51.0,64.0,10.0,57.0,58.0,1.0,0.0,718.0,1803.0,FG+ FG,0.0,0.0,30.07,30.11,3.4,6.0,4.5,2014,2,1,5,5,1,,
12,2014-02-01,73.0,53.0,63.0,5.222222222222221,55.0,57.0,2.0,0.0,,,FG+ FG BR,0.0,0.0,30.06,30.11,2.7,3.0,4.1,2014,2,1,5,5,1,,
13,2014-02-01,23.0,5.0,14.0,5.222222222222221,15.0,17.0,51.0,0.0,,,SN BR,0.26666666666666666,0.03,24.11,30.04,2.7,5.0,4.2,2014,2,1,5,5,1,,
14,2014-02-01,39.0,28.0,34.0,-5.0,23.0,29.0,31.0,0.0,730.0,1758.0,BR HZ,0.0,0.0,28.6,29.98,15.5,35.0,15.0,2014,2,1,5,5,1,,
15,2014-02-01,40.0,19.0,30.0,10.0,21.0,27.0,35.0,0.0,702.0,1658.0,SN,0.0,0.0,29.84,30.22,2.6,15.0,2.6,2014,2,1,5,5,1,,
16,2014-02-01,43.0,27.0,35.0,5.222222222222221,22.0,30.0,30.0,0.0,,, ,0.26666666666666666,0.0,30.12,30.22,3.9,18.0,6.3,2014,2,1,5,5,1,,
17,2014-02-01,34.0,30.0,32.0,5.222222222222221,27.0,30.0,33.0,0.0,,,FZRA BR,0.0,0.01,29.34,30.01,5.8,36.0,6.9,2014,2,1,5,5,1,,
18,2014-02-01,66.0,39.0,53.0,5.0,39.0,45.0,12.0,0.0,722.0,1760.0,HZ,0.0,0.0,29.38,29.87,6.5,33.0,12.2,2014,2,1,5,5,1,,
19,2014-02-01,23.0,15.0,19.0,-3.0,15.0,18.0,46.0,0.0,707.0,1704.0,SN BR,2.4,0.18,29.24,30.02,6.6,34.0,7.0,2014,2,1,5,5,1,,
20,2014-02-01,66.0,42.0,54.0,5.222222222222221,41.0,47.0,11.0,0.0,,,HZ,0.0,0.0,29.17,29.86,6.5,33.0,11.6,2014,2,1,5,5,1,,
1,2014-02-02,50.0,33.0,42.0,-2.6666666666666665,33.0,37.0,23.0,0.0,,,RA BR,0.4777777777777778,0.07,29.77,29.94,4.4,24.0,5.2,2014,2,2,5,6,1,,
2,2014-02-02,49.0,34.0,42.0,18.0,34.0,37.0,23.0,0.0,660.0,1703.0,RA,0.0,0.04,28.82,29.94,10.2,26.0,10.9,2014,2,2,5,6,1,,
3,2014-02-02,29.0,14.0,22.0,-17.0,16.0,21.0,43.0,0.0,724.0,1751.0,SN FG+ FZFG,2.7,0.08,29.57,30.28,12.0,1.0,12.2,2014,2,2,5,6,1,,
4,2014-02-02,55.0,35.0,45.0,-8.0,34.0,39.0,20.0,0.0,721.0,1808.0,RA HZ,0.0,0.02,29.4,30.08,10.7,35.0,11.0,2014,2,2,5,6,1,,
5,2014-02-02,43.83333333333334,26.83333333333333,35.72222222222222,-2.6666666666666665,35.0,32.333333333333336,29.277777777777782,0.0,657.0,1660.0, ,0.4777777777777778,0.058888888888888886,29.23722222222223,29.95,8.3,26.0,8.627777777777776,2014,2,2,5,6,1,,
6,2014-02-02,54.0,35.0,45.0,-5.0,36.0,39.0,20.0,0.0,721.0,1807.0,RA DZ BR,0.0,0.06,29.57,30.07,16.4,36.0,17.0,2014,2,2,5,6,1,,
7,2014-02-02,32.0,20.0,26.0,-2.6666666666666665,14.0,22.0,39.0,0.0,,,SN UP HZ,0.0,0.03,28.85,30.26,12.3,1.0,12.7,2014,2,2,5,6,1,,
8,2014-02-02,69.0,36.0,53.0,-2.6666666666666665,40.0,42.0,12.0,0.0,,,RA DZ BR UP HZ,0.0,0.12,29.67,30.13166666666667,12.4,35.0,12.2,2014,2,2,5,6,1,,
9,2014-02-02,13.0,-11.0,1.0,-2.6666666666666665,-5.0,0.0,64.0,0.0,,, ,0.0,0.0,29.49,30.31,1.7,21.0,4.7,2014,2,2,5,6,1,,
10,2014-02-02,73.0,56.0,65.0,-2.6666666666666665,59.0,61.0,0.0,0.0,717.0,1804.0,FG+ FG BCFG BR,0.4777777777777778,0.0,30.11,30.13,1.5,7.0,3.5,2014,2,2,5,6,1,,
11,2014-02-02,73.0,54.0,64.0,10.0,60.0,61.0,1.0,0.0,717.0,1804.0,FG+ FG BR,0.0,0.0,30.1,30.13,2.5,12.0,3.9,2014,2,2,5,6,1,,
12,2014-02-02,72.0,55.0,64.0,-2.6666666666666665,59.0,60.0,1.0,0.0,,,FG+ FG BR HZ,0.0,0.0,30.1,30.14,1.7,7.0,2.9,2014,2,2,5,6,1,,
13,2014-02-02,30.0,-1.0,15.0,-2.6666666666666665,7.0,12.0,50.0,0.0,,,BR,0.4777777777777778,0.0,24.13,30.17,2.7,14.0,4.4,2014,2,2,5,6,1,,
14,2014-02-02,32.0,21.0,27.0,-12.0,16.0,23.0,38.0,0.0,729.0,1759.0,SN BLSN,1.6,0.1,28.83,30.24,13.7,1.0,14.0,2014,2,2,5,6,1,,
15,2014-02-02,42.0,27.0,35.0,14.0,31.0,33.0,30.0,0.0,701.0,1659.0,RA FG BR,0.0,0.03,29.54,29.93,1.0,28.0,2.6,2014,2,2,5,6,1,,
16,2014-02-02,53.0,32.0,43.0,-2.6666666666666665,34.0,38.0,22.0,0.0,,,RA BR,0.4777777777777778,0.02,29.8,29.92,3.9,27.0,5.5,2014,2,2,5,6,1,,
17,2014-02-02,31.0,18.0,25.0,-2.6666666666666665,18.0,23.0,40.0,0.0,,,SN FG+ FZFG BR UP,0.0,0.05,29.62,30.29,9.0,1.0,9.1,2014,2,2,5,6,1,,
18,2014-02-02,39.0,30.0,35.0,-13.0,28.0,32.0,30.0,0.0,722.0,1801.0,RA PL BR,0.0,0.2,29.65,30.15,13.9,35.0,14.0,2014,2,2,5,6,1,,
19,2014-02-02,20.0,1.0,11.0,-11.0,3.0,11.0,54.0,0.0,706.0,1705.0, ,0.0,0.0,29.49,30.26,7.0,30.0,7.5,2014,2,2,5,6,1,,
20,2014-02-02,42.0,30.0,36.0,-2.6666666666666665,29.0,33.0,29.0,0.0,,,RA BR UP HZ,0.0,0.14,29.43,30.13,13.9,35.0,14.2,2014,2,2,5,6,1,,
1,2014-02-03,38.0,21.0,30.0,-5.111111111111111,22.0,28.0,35.0,0.0,,,SN BR,0.26666666666666666,0.01,30.01,30.2,3.9,1.0,4.9,2014,2,3,6,0,1,,
2,2014-02-03,34.0,20.0,27.0,3.0,23.0,26.0,38.0,0.0,659.0,1704.0,SN FZFG BR,2.4,0.2,29.01,30.17,5.3,1.0,6.7,2014,2,3,6,0,1,,
3,2014-02-03,39.0,8.0,24.0,-15.0,13.0,21.0,41.0,0.0,723.0,1752.0, ,0.0,0.0,29.49,30.25,1.9,9.0,4.4,2014,2,3,6,0,1,,
4,2014-02-03,46.0,34.0,40.0,-13.0,33.0,37.0,25.0,0.0,721.0,1808.0,BR HZ,0.0,0.0,29.4,30.15,2.8,1.0,5.8,2014,2,3,6,0,1,,
5,2014-02-03,43.944444444444436,25.222222222222218,34.833333333333336,-5.111111111111111,26.0,31.777777777777782,31.722222222222218,1.5555555555555556,656.0,1701.0, ,0.26666666666666666,0.022222222222222227,29.25277777777778,30.18,8.2,36.0,5.688888888888887,2014,2,3,6,0,1,,
6,2014-02-03,45.0,34.0,40.0,-10.0,34.0,37.0,25.0,0.0,720.0,1808.0,DZ BR HZ,0.0,0.0,29.57,30.14,7.3,3.0,10.0,2014,2,3,6,0,1,,
7,2014-02-03,34.0,19.0,27.0,-5.111111111111111,18.0,24.0,38.0,0.0,,,HZ,0.0,0.0,28.76,30.21,4.3,11.0,5.4,2014,2,3,6,0,1,,
8,2014-02-03,44.0,35.0,40.0,-5.111111111111111,38.0,40.0,25.0,0.0,,,DZ BR,0.0,0.0,29.78,30.174444444444447,4.8,2.0,5.9,2014,2,3,6,0,1,,
9,2014-02-03,16.0,-4.0,6.0,-5.111111111111111,0.0,4.0,59.0,0.0,,, ,0.0,0.0,29.51,30.31,0.5,26.0,3.7,2014,2,3,6,0,1,,
10,2014-02-03,85.0,63.0,74.0,-5.111111111111111,62.0,66.0,0.0,9.0,716.0,1805.0,FG+ FG,0.26666666666666666,0.0,30.03,30.06,5.4,20.0,6.1,2014,2,3,6,0,1,,
11,2014-02-03,84.0,64.0,74.0,20.0,65.0,67.0,0.0,9.0,717.0,1805.0,FG+ FG,0.0,0.0,30.02,30.06,5.4,22.0,7.1,2014,2,3,6,0,1,,
12,2014-02-03,84.0,65.0,75.0,-5.111111111111111,63.0,67.0,0.0,10.0,,,FG+ FG BR,0.0,0.0,30.01,30.06,6.6,22.0,7.2,2014,2,3,6,0,1,,
13,2014-02-03,30.0,4.0,17.0,-5.111111111111111,10.0,16.0,48.0,0.0,,, ,0.26666666666666666,0.0,24.05,30.01,2.4,33.0,4.3,2014,2,3,6,0,1,,
14,2014-02-03,34.0,19.0,27.0,-12.0,20.0,25.0,38.0,0.0,728.0,1800.0,HZ,0.0,0.0,28.74,30.2,4.7,10.0,6.3,2014,2,3,6,0,1,,
15,2014-02-03,36.0,18.0,27.0,6.0,19.0,26.0,38.0,0.0,659.0,1700.0, ,0.0,0.0,29.77,30.19,3.1,32.0,3.7,2014,2,3,6,0,1,,
16,2014-02-03,39.0,21.0,30.0,-5.111111111111111,25.0,29.0,35.0,0.0,,,SN BR,0.26666666666666666,0.09,30.03,30.16,5.4,36.0,6.2,2014,2,3,6,0,1,,
17,2014-02-03,39.0,10.0,25.0,-5.111111111111111,16.0,24.0,40.0,0.0,,, ,0.0,0.0,29.54,30.27,1.9,7.0,3.1,2014,2,3,6,0,1,,
18,2014-02-03,44.0,30.0,37.0,-12.0,29.0,33.0,28.0,0.0,721.0,1801.0,HZ,0.0,0.0,29.62,30.17,3.5,5.0,6.2,2014,2,3,6,0,1,,
19,2014-02-03,20.0,-3.0,9.0,-13.0,0.0,8.0,56.0,0.0,704.0,1707.0, ,0.0,0.0,29.58,30.37,4.3,24.0,5.1,2014,2,3,6,0,1,,
20,2014-02-03,44.0,31.0,38.0,-5.111111111111111,29.0,34.0,27.0,0.0,,,HZ,0.0,0.0,29.41,30.16,3.9,4.0,6.2,2014,2,3,6,0,1,,
1,2014-02-04,34.0,16.0,25.0,-2.333333333333333,16.0,23.0,40.0,0.0,,,BR,0.08888888888888889,0.0,30.21,30.39,0.9,27.0,2.2,2014,2,4,6,1,1,,
2,2014-02-04,29.0,17.0,23.0,-1.0,16.0,22.0,42.0,0.0,658.0,1705.0, ,0.0,0.0,29.21,30.37,4.8,30.0,6.5,2014,2,4,6,1,1,,
3,2014-02-04,35.0,26.0,31.0,-8.0,24.0,28.0,34.0,0.0,722.0,1753.0,FZDZ SN BR,0.6,0.1,29.28,30.02,3.8,2.0,6.8,2014,2,4,6,1,1,,
4,2014-02-04,64.0,42.0,53.0,0.0,41.0,45.0,12.0,0.0,720.0,1809.0,RA BR,0.0,0.15,29.27,29.97,1.2,32.0,2.3,2014,2,4,6,1,1,,
5,2014-02-04,41.944444444444436,27.33333333333333,35.18960688995125,-2.333333333333333,18.0,32.69661667893618,29.891037135895452,0.0623143369518724,655.0,1702.0, ,0.08888888888888889,0.09000000000000001,29.225599035924567,30.39,5.1,31.0,5.686297631364861,2014,2,4,6,1,1,,
6,2014-02-04,64.0,38.0,51.0,1.0,42.0,45.0,14.0,0.0,719.0,1809.0,RA DZ BR,0.0,0.15,29.44,29.97,2.6,36.0,3.9,2014,2,4,6,1,1,,
7,2014-02-04,33.0,23.0,28.0,-2.333333333333333,25.0,28.0,37.0,0.0,,,FZRA SN FZFG BR UP HZ,0.0,0.19,28.61,30.01,4.1,1.0,7.9,2014,2,4,6,1,1,,
8,2014-02-04,57.0,40.0,49.0,-2.333333333333333,45.0,46.0,16.0,0.0,,,RA DZ BR,0.0,0.24,29.58,30.130849382546824,3.1,34.0,3.4,2014,2,4,6,1,1,,
9,2014-02-04,7.0,2.0,9.412924019122515,-2.333333333333333,4.061369676775878,8.539100220851132,55.03866844611827,-0.8783419348662969,,,HZ,0.0,-0.0010632267589590005,29.310782646642377,30.12528888584277,5.1,33.0,8.853357364567538,2014,2,4,6,1,1,,
10,2014-02-04,73.0,60.0,67.0,-2.333333333333333,60.0,63.0,0.0,2.0,716.0,1806.0,RA FG+ BCFG BR HZ,0.08888888888888889,0.0,30.06,30.08,3.3,2.0,4.5,2014,2,4,6,1,1,,
11,2014-02-04,67.0,57.0,62.0,8.0,61.0,61.0,3.0,0.0,716.0,1806.0,DZ FG+ FG BR,0.0,0.03,30.06,30.09,4.6,5.0,4.8,2014,2,4,6,1,1,,
12,2014-02-04,69.0,58.0,64.0,-2.333333333333333,59.0,61.0,1.0,0.0,,,FG+ BR HZ,0.0,0.0,30.05,30.09,3.4,5.0,3.8,2014,2,4,6,1,1,,
13,2014-02-04,20.0,-7.0,7.0,-2.333333333333333,5.0,8.0,58.0,0.0,,,SN FZFG BR HZ,0.08888888888888889,0.02,24.18,30.17,5.3,4.0,6.6,2014,2,4,6,1,1,,
14,2014-02-04,34.0,25.0,30.0,-10.0,27.0,30.0,35.0,0.0,728.0,1800.0,RA DZ FZRA FZDZ SN FG+ FG BR HZ,0.2,0.22,28.59,30.0,4.9,1.0,10.3,2014,2,4,6,1,1,,
15,2014-02-04,34.0,9.0,22.0,1.0,12.0,20.0,43.0,0.0,658.0,1702.0,BR,0.0,0.0,29.97,30.38,1.6,32.0,1.9,2014,2,4,6,1,1,,
16,2014-02-04,34.0,13.0,24.0,-2.333333333333333,18.0,23.0,41.0,0.0,,,BR,0.08888888888888889,0.0,30.24,30.36,2.5,30.0,4.0,2014,2,4,6,1,1,,
17,2014-02-04,36.0,28.0,32.0,-2.333333333333333,25.0,29.0,33.0,0.0,,,RA SN BR UP,0.0,0.09,29.34,30.04,2.1,6.0,5.0,2014,2,4,6,1,1,,
18,2014-02-04,47.0,38.0,43.0,-6.0,36.0,39.0,22.0,0.0,720.0,1802.0,RA BR,0.0,0.16,29.46,29.98,1.3,35.0,7.9,2014,2,4,6,1,1,,
19,2014-02-04,25.0,8.0,17.0,-6.0,9.0,15.0,48.0,0.0,703.0,1708.0,SN HZ,0.0,0.0,29.54,30.35,5.0,2.0,7.4,2014,2,4,6,1,1,,
20,2014-02-04,50.0,39.0,45.0,-2.333333333333333,37.0,40.0,20.0,0.0,,,RA BR,0.0,0.14,29.24,29.96,1.5,35.0,7.7,2014,2,4,6,1,1,,
1,2014-02-05,31.0,23.0,27.0,-8.555555555555555,20.0,24.0,38.0,0.0,,,SN FG+ FZFG UP,2.4888888888888894,0.55,29.83,29.97,8.5,2.0,9.4,2014,2,5,6,2,1,,
2,2014-02-05,26.0,21.0,24.0,0.0,20.0,22.0,41.0,0.0,657.0,1707.0,SN FG+ FZFG BR,12.2,1.12,28.82,29.92,7.8,3.0,8.9,2014,2,5,6,2,1,,
3,2014-02-05,26.0,10.0,18.0,-21.0,5.0,13.0,47.0,0.0,721.0,1754.0,SN,0.0,0.0,29.83,30.54,16.5,35.0,16.9,2014,2,5,6,2,1,,
4,2014-02-05,48.0,31.0,40.0,-13.0,25.0,34.0,25.0,0.0,719.0,1810.0, ,0.0,0.0,29.67,30.36,9.0,1.0,9.9,2014,2,5,6,2,1,,
5,2014-02-05,37.30355102515353,22.746852667837373,30.27641449502791,-8.555555555555555,25.0,26.75055306244724,35.483192678289214,0.7414089191742897,654.0,1704.0, ,2.4888888888888894,0.28444444444444444,29.350643133699595,29.93,8.8,5.0,11.58070862409349,2014,2,5,6,2,1,,
6,2014-02-05,44.0,30.0,37.0,-14.0,27.0,34.0,28.0,0.0,719.0,1810.0, ,0.0,0.0,29.83,30.35,16.8,1.0,17.1,2014,2,5,6,2,1,,
7,2014-02-05,23.0,8.0,16.0,-8.555555555555555,3.0,10.0,49.0,0.0,,,SN,0.0,0.0,29.13,30.56,19.9,36.0,20.2,2014,2,5,6,2,1,,
8,2014-02-05,44.0,33.0,39.0,-8.555555555555555,32.0,37.0,26.0,0.0,,,FG+ FG BR,0.0,0.0,29.96,30.25560112016708,9.6,36.0,9.3,2014,2,5,6,2,1,,
9,2014-02-05,19.46391845276352,2.4433480210726977,10.975460910502308,-8.555555555555555,5.412230890166528,9.509955124050302,53.69746820920562,-0.6546394548627854,,, ,0.0,0.012680712288029635,29.311576406592717,30.13082016300752,6.367642484243129,24.41282270751355,8.252755233682775,2014,2,5,6,2,1,,
10,2014-02-05,78.0,62.0,70.0,-8.555555555555555,64.0,67.0,0.0,5.0,715.0,1807.0,RA BR,2.4888888888888894,0.3,29.98,30.01,5.5,23.0,8.7,2014,2,5,6,2,1,,
11,2014-02-05,78.0,58.0,68.0,14.0,64.0,65.0,0.0,3.0,715.0,1806.0,RA FG+ BR,0.0,0.64,29.96,30.01,5.5,25.0,7.6,2014,2,5,6,2,1,,
12,2014-02-05,80.0,61.0,71.0,-8.555555555555555,65.0,67.0,0.0,6.0,,,RA BR VCTS,0.0,0.25,29.96,30.01,6.4,24.0,8.9,2014,2,5,6,2,1,,
13,2014-02-05,2.0,-17.0,-7.0,-8.555555555555555,-11.0,-7.0,72.0,0.0,,, ,2.4888888888888894,0.0,24.34,30.58,1.6,7.0,3.2,2014,2,5,6,2,1,,
14,2014-02-05,25.0,10.0,18.0,-22.0,5.0,13.0,47.0,0.0,727.0,1801.0,HZ,0.0,0.0,29.11,30.54,21.1,35.0,21.5,2014,2,5,6,2,1,,
15,2014-02-05,28.0,20.0,24.0,3.0,18.0,21.0,41.0,0.0,657.0,1703.0,SN FG+ FZFG BR,7.8,0.75,29.62,29.98,5.2,2.0,5.8,2014,2,5,6,2,1,,
16,2014-02-05,33.0,22.0,28.0,-8.555555555555555,25.0,27.0,37.0,0.0,,,SN FG+ FG FZFG BR,2.4888888888888894,0.88,29.85,29.93,5.1,3.0,6.4,2014,2,5,6,2,1,,
17,2014-02-05,28.0,12.0,20.0,-8.555555555555555,7.0,15.0,45.0,0.0,,, ,0.0,0.0,29.9,30.56,9.5,35.0,10.0,2014,2,5,6,2,1,,
18,2014-02-05,38.0,23.0,31.0,-18.0,17.0,25.0,34.0,0.0,720.0,1803.0, ,0.0,0.0,29.93,30.43,15.5,36.0,15.9,2014,2,5,6,2,1,,
19,2014-02-05,25.0,9.0,17.0,-6.0,10.0,16.0,48.0,0.0,702.0,1709.0,SN HZ BLSN,2.4,0.05,29.53,30.31,11.1,36.0,13.0,2014,2,5,6,2,1,,
20,2014-02-05,39.0,24.0,32.0,-8.555555555555555,18.0,26.0,33.0,0.0,,, ,0.0,0.0,29.71,30.41,16.3,35.0,16.8,2014,2,5,6,2,1,,
1,2014-02-06,26.0,11.0,19.0,-18.222222222222218,7.0,16.0,46.0,0.0,,,HZ,0.30000000000000004,0.0,29.99,30.2,3.0,30.0,4.7,2014,2,6,6,3,1,,
2,2014-02-06,23.0,11.0,17.0,-7.0,7.0,15.0,48.0,0.0,656.0,1708.0, ,0.0,0.0,28.99,30.17,5.9,29.0,7.1,2014,2,6,6,3,1,,
3,2014-02-06,20.0,8.0,14.0,-26.0,3.0,12.0,51.0,0.0,720.0,1755.0,SN,0.1,0.0,29.82,30.157956480989753,9.3,1.0,9.8,2014,2,6,6,3,1,,
4,2014-02-06,32.0,26.0,29.0,-24.0,16.0,26.0,36.0,0.0,719.0,1811.0, ,0.0,0.0,29.72,30.46,6.6,36.0,7.8,2014,2,6,6,3,1,,
5,2014-02-06,27.222222222222218,15.0,21.38888888888889,-18.222222222222218,12.0,18.981877530582665,43.611111111111114,0.0,652.0,1705.0, ,0.30000000000000004,0.04777777777777778,29.405852666360413,30.19,5.7,30.0,8.722172808578696,2014,2,6,6,3,1,,
6,2014-02-06,31.0,26.0,29.0,-22.0,17.0,25.0,36.0,0.0,718.0,1811.0,PL,0.0,0.0,29.88,30.45,14.6,1.0,14.8,2014,2,6,6,3,1,,
7,2014-02-06,16.0,7.0,12.0,-18.222222222222218,3.0,10.0,53.0,0.0,,,SN,0.0,0.0,29.09,30.57,10.4,2.0,10.8,2014,2,6,6,3,1,,
8,2014-02-06,33.0,28.0,31.0,-18.222222222222218,22.0,29.0,34.0,0.0,,, ,0.0,0.0,30.06,30.32923737509505,9.7,36.0,10.2,2014,2,6,6,3,1,,
9,2014-02-06,4.0,-1.0,2.0,-18.222222222222218,5.0189938991663965,9.673795550487997,63.0,0.0,,, ,0.0,0.0409779860906768,29.325347994487306,30.14831627072112,7.044637194620293,24.318084584247647,8.79911055441653,2014,2,6,6,3,1,,
10,2014-02-06,64.0,45.0,55.0,-18.222222222222218,40.0,46.0,10.0,0.0,714.0,1808.0,RA,0.30000000000000004,0.31,30.14,30.19,11.7,36.0,13.1,2014,2,6,6,3,1,,
11,2014-02-06,59.0,41.0,50.0,-4.0,41.0,45.0,15.0,0.0,715.0,1807.0,RA BR,0.0,0.34,30.14,30.2,7.2,36.0,8.5,2014,2,6,6,3,1,,
12,2014-02-06,62.0,45.0,54.0,-18.222222222222218,41.0,46.0,11.0,0.0,,,RA BR,0.0,0.44,30.12,30.19,8.7,1.0,9.8,2014,2,6,6,3,1,,
13,2014-02-06,4.0,-14.0,-5.0,-18.222222222222218,-10.0,-5.0,70.0,0.0,,,SN BR,0.30000000000000004,0.0,24.13,30.34,0.8,3.0,2.1,2014,2,6,6,3,1,,
14,2014-02-06,18.0,9.0,14.0,-26.0,6.0,12.0,51.0,0.0,726.0,1802.0,SN,2.2,0.04,29.07,30.55,9.2,3.0,10.0,2014,2,6,6,3,1,,
15,2014-02-06,25.0,-1.0,12.0,-9.0,4.0,12.0,53.0,0.0,656.0,1705.0,HZ,0.0,0.0,29.75,30.18,4.7,31.0,4.8,2014,2,6,6,3,1,,
16,2014-02-06,27.0,11.0,19.0,-18.222222222222218,11.0,17.0,46.0,0.0,,,UP,0.30000000000000004,0.0,30.02,30.16,4.4,31.0,5.2,2014,2,6,6,3,1,,
17,2014-02-06,20.0,11.0,16.0,-18.222222222222218,5.0,13.0,49.0,0.0,,,SN UP,0.0,0.0,29.88,30.61,7.0,2.0,7.9,2014,2,6,6,3,1,,
